id_venda,id_cliente,id_produto,quantidade,data_pedido
7693,930,25,2,2026-01-15
7694,57,8,7,2026-02-05
7695,516,13,2,2026-06-26
7696,84,43,4,2025-08-13
7697,834,40,6,2026-06-28
7698,844,2,1,2025-10-25
7699,969,5,7,2025-10-06
7700,541,4,10,2026-02-16
7701,664,18,2,2025-10-25
7702,301,41,10,2026-07-07
7703,75,48,6,2026-01-28
7704,56,30,7,2026-02-03
7705,793,12,9,2025-12-30
7706,201,38,8,2026-03-16
7707,658,27,3,2026-06-04
7708,52,47,6,2025-11-01
7709,226,41,5,2025-12-05
7710,277,2,8,2026-04-02
7711,452,29,10,2026-06-04
7712,289,26,3,2026-04-28
7713,60,46,8,2025-10-11
7714,907,9,7,2025-09-27
7715,782,27,3,2026-02-17
7716,611,9,6,2026-07-23
7717,20,36,2,2026-01-15
7718,764,32,8,2026-08-01
7719,945,25,1,2025-08-13
7720,165,37,10,2026-02-27
7721,69,50,5,2026-06-07
7722,24,26,9,2026-07-22
7723,691,35,5,2025-08-14
7724,69,13,4,2026-07-13
7725,208,30,4,2026-07-16
7726,92,9,6,2025-09-26
7727,367,46,3,2026-05-03
7728,208,23,7,2025-08-14
7729,112,30,9,2026-01-26
7730,950,6,8,2026-06-11
7731,11,14,3,2026-03-03
7732,695,7,2,2026-04-30
7733,618,11,1,2025-10-12
7734,389,8,4,2026-02-05
7735,769,28,4,2026-02-01
7736,845,33,6,2026-01-25
7737,136,30,8,2026-05-12
7738,560,37,6,2026-05-15
7739,386,8,4,2025-09-25
7740,224,29,2,2026-05-17
7741,913,43,9,2025-11-27
7742,304,20,5,2025-12-06
7743,607,4,3,2026-04-22
7744,886,38,6,2026-02-03
7745,49,10,7,2026-02-12
7746,302,33,1,2026-01-01
7747,997,7,7,2025-08-12
7748,283,19,1,2026-03-20
7749,243,29,4,2025-08-15
7750,699,17,2,2026-07-10
7751,408,31,9,2025-10-04
7752,111,10,8,2025-08-29
7753,759,32,9,2025-10-02
7754,175,12,2,2026-06-21
7755,15,11,2,2025-10-02
7756,900,32,10,2025-11-28
7757,550,12,2,2025-11-26
7758,644,13,5,2025-10-30
7759,532,27,3,2026-04-17
7760,587,35,6,2025-08-30
7761,753,32,10,2026-05-09
7762,449,15,7,2026-02-04
7763,888,15,9,2026-06-08
7764,249,8,9,2026-04-11
7765,182,35,6,2026-08-07
7766,419,2,6,2025-09-15
7767,235,37,8,2026-03-26
7768,983,48,1,2026-07-17
7769,505,45,10,2026-04-29
7770,558,47,7,2026-01-15
7771,413,44,2,2025-09-25
7772,465,31,1,2026-03-12
7773,413,32,4,2026-03-30
7774,922,26,9,2025-09-20
7775,799,10,1,2025-12-23
7776,374,49,1,2026-03-23
7777,386,35,3,2025-12-18
7778,87,43,3,2026-01-04
7779,185,15,6,2026-05-20
7780,336,44,3,2026-01-07
7781,89,26,6,2025-08-26
7782,16,50,6,2026-03-23
7783,553,29,2,2026-04-18
7784,704,17,7,2026-02-19
7785,584,10,2,2025-11-05
7786,536,42,3,2025-11-25
7787,75,37,3,2025-11-17
7788,336,37,7,2025-08-18
7789,993,30,10,2026-04-30
7790,978,3,9,2025-10-06
7791,605,35,5,2026-07-20
7792,241,28,10,2026-06-15
7793,624,35,5,2026-07-23
7794,803,35,1,2026-08-08
7795,976,11,3,2025-12-29
7796,914,3,6,2026-04-29
7797,818,3,10,2025-10-22
7798,709,47,4,2026-01-26
7799,679,35,7,2025-10-24
7800,999,47,10,2026-04-23
7801,734,45,5,2025-09-27
7802,520,19,3,2025-09-13
7803,306,39,6,2025-09-08
7804,867,48,10,2025-11-14
7805,525,36,2,2026-08-07
7806,663,6,5,2026-04-26
7807,356,29,9,2026-01-26
7808,520,30,1,2025-12-22
7809,712,42,8,2025-11-24
7810,94,23,3,2026-04-14
7811,241,35,7,2026-01-13
7812,459,25,8,2026-05-17
7813,201,35,3,2025-12-12
7814,27,40,8,2026-05-27
7815,282,25,2,2026-03-14
7816,987,40,2,2025-09-11
7817,737,41,8,2026-07-23
7818,507,40,9,2025-08-25
7819,505,25,9,2026-04-25
7820,154,40,10,2025-08-28
7821,938,28,9,2026-01-04
7822,510,46,3,2026-06-11
7823,858,9,6,2025-10-06
7824,529,37,4,2025-08-15
7825,506,48,1,2026-02-12
7826,810,42,9,2025-09-30
7827,326,44,9,2025-12-17
7828,1,26,3,2026-03-09
7829,699,41,4,2025-10-27
7830,378,4,5,2025-11-15
7831,905,2,6,2026-01-30
7832,774,25,7,2025-12-13
7833,746,40,6,2026-01-25
7834,703,30,10,2026-03-03
7835,40,2,2,2026-06-20
7836,172,18,9,2025-10-31
7837,181,50,6,2025-11-25
7838,873,24,5,2026-02-11
7839,258,12,9,2025-10-26
7840,403,30,10,2026-02-08
7841,404,13,3,2025-09-13
7842,362,40,5,2025-10-19
7843,191,41,4,2025-11-23
7844,650,9,9,2026-01-06
7845,758,37,5,2026-03-08
7846,809,26,4,2026-06-07
7847,888,13,9,2025-12-30
7848,984,37,2,2026-08-02
7849,349,26,3,2026-04-29
7850,267,6,6,2026-07-16
7851,192,35,6,2026-08-07
7852,740,31,3,2025-12-31
7853,936,22,7,2025-11-23
7854,172,37,3,2026-06-12
7855,414,38,4,2026-06-05
7856,890,45,4,2025-08-20
7857,352,34,10,2025-10-27
7858,801,44,6,2026-07-22
7859,105,15,9,2026-07-25
7860,109,36,7,2026-04-22
7861,379,24,1,2026-06-07
7862,975,42,8,2026-01-08
7863,532,17,7,2025-12-23
7864,973,36,6,2026-05-23
7865,17,40,6,2025-10-02
7866,775,32,5,2026-01-02
7867,845,17,4,2025-12-11
7868,8,13,5,2026-06-22
7869,644,40,2,2026-03-16
7870,899,44,9,2025-10-11
7871,845,37,2,2026-05-02
7872,949,8,8,2026-04-14
7873,614,31,3,2025-11-26
7874,49,13,9,2025-08-26
7875,854,46,6,2025-08-24
7876,596,16,5,2026-06-30
7877,813,3,2,2026-04-16
7878,859,24,4,2025-10-02
7879,404,20,2,2026-02-27
7880,334,19,8,2026-04-12
7881,111,21,6,2025-09-12
7882,208,7,4,2026-04-12
7883,747,12,6,2025-12-27
7884,635,14,7,2025-08-18
7885,488,47,9,2025-09-12
7886,100,16,7,2025-08-20
7887,459,21,1,2026-05-19
7888,17,40,5,2025-11-22
7889,976,10,2,2026-06-09
7890,291,50,2,2026-02-09
7891,37,50,6,2025-09-22
7892,182,30,7,2026-07-27
7893,631,34,2,2025-10-25
7894,713,38,9,2025-09-01
7895,485,36,1,2026-04-05
7896,620,47,3,2026-05-04
7897,776,31,1,2026-08-08
7898,279,24,3,2025-12-07
7899,241,33,9,2026-01-13
7900,572,50,6,2026-04-08
7901,412,11,3,2025-10-30
7902,958,22,9,2026-03-18
7903,829,50,7,2026-05-18
7904,427,4,6,2026-07-06
7905,885,50,10,2026-06-05
7906,519,27,8,2025-09-13
7907,552,29,5,2025-09-02
7908,306,11,3,2026-05-03
7909,505,46,6,2026-03-15
7910,523,22,5,2026-02-20
7911,555,41,6,2026-03-17
7912,751,38,7,2025-11-05
7913,988,24,6,2026-03-02
7914,807,46,10,2026-02-18
7915,295,12,9,2026-05-05
7916,132,20,10,2026-06-04
7917,933,8,2,2025-12-03
7918,832,45,7,2026-06-09
7919,341,2,3,2026-07-31
7920,955,1,1,2025-10-14
7921,44,10,5,2026-04-04
7922,382,41,4,2026-07-25
7923,601,42,4,2025-12-12
7924,75,16,3,2026-07-26
7925,659,8,6,2025-09-04
7926,890,21,2,2026-02-27
7927,214,1,6,2026-07-23
7928,349,31,1,2026-05-15
7929,535,14,7,2026-03-28
7930,569,48,3,2025-08-30
7931,699,7,5,2026-05-09
7932,311,19,9,2025-08-30
7933,538,40,7,2025-11-16
7934,396,38,10,2025-10-31
7935,734,32,3,2026-01-21
7936,512,45,4,2026-01-14
7937,434,29,8,2025-11-08
7938,737,19,7,2026-01-11
7939,154,48,1,2025-10-13
7940,133,24,9,2026-07-13
7941,757,46,3,2025-08-21
7942,942,24,5,2026-05-27
7943,215,5,9,2025-09-11
7944,224,12,9,2026-08-07
7945,828,7,3,2026-04-15
7946,195,5,3,2026-01-16
7947,205,39,3,2025-09-05
7948,900,42,1,2026-06-20
7949,642,20,10,2026-06-24
7950,95,4,7,2026-03-09
7951,757,1,2,2026-05-24
7952,533,16,7,2026-07-05
7953,269,32,3,2026-08-06
7954,209,46,9,2026-05-20
7955,475,23,1,2026-06-17
7956,546,11,8,2026-06-27
7957,414,34,2,2026-07-11
7958,682,30,3,2025-10-31
7959,806,12,6,2026-08-10
7960,492,30,6,2026-06-23
7961,267,48,6,2025-09-13
7962,576,41,5,2026-08-05
7963,496,9,7,2026-04-18
7964,159,37,1,2026-07-24
7965,334,10,10,2026-04-15
7966,93,33,8,2026-05-10
7967,392,43,9,2025-08-15
7968,247,47,2,2026-03-24
7969,402,4,9,2026-02-09
7970,890,12,8,2025-10-25
7971,984,8,8,2026-01-22
7972,180,5,8,2026-02-12
7973,704,14,4,2026-08-05
7974,454,46,4,2025-09-15
7975,949,37,10,2026-03-13
7976,990,12,1,2025-09-26
7977,334,12,3,2025-12-02
7978,159,37,10,2026-04-13
7979,932,40,4,2026-03-21
7980,759,27,3,2026-02-01
7981,979,7,7,2026-01-08
7982,819,21,10,2026-06-24
7983,78,41,5,2026-04-06
7984,242,36,9,2026-05-16
7985,148,16,3,2025-09-19
7986,333,42,6,2026-06-05
7987,720,16,10,2026-01-15
7988,877,35,4,2026-04-21
7989,328,36,5,2025-09-16
7990,274,27,2,2026-02-09
7991,501,47,8,2026-01-04
7992,755,48,8,2026-07-06
7993,225,11,7,2026-04-09
7994,297,16,1,2026-02-26
7995,585,22,5,2026-07-28
7996,887,17,10,2026-01-08
7997,831,50,8,2025-11-06
7998,626,46,2,2026-02-27
7999,185,29,10,2026-07-09
8000,845,38,8,2026-04-13
8001,3,12,10,2025-08-20
8002,179,29,2,2026-05-05
8003,166,4,6,2026-01-04
8004,253,43,10,2026-05-22
8005,480,49,9,2026-04-03
8006,933,32,2,2026-01-27
8007,220,32,6,2026-01-05
8008,142,38,9,2026-03-16
8009,969,34,4,2025-10-18
8010,134,10,1,2026-01-17
8011,832,44,2,2026-01-21
8012,138,24,7,2026-06-12
8013,747,47,1,2026-02-16
8014,562,13,3,2026-03-08
8015,39,3,5,2026-04-20
8016,780,36,8,2026-01-22
8017,622,44,8,2026-01-04
8018,532,33,9,2026-07-25
8019,885,37,8,2026-08-09
8020,358,44,4,2025-12-08
8021,710,48,6,2025-10-19
8022,684,33,6,2026-07-13
8023,190,16,9,2026-03-20
8024,404,4,1,2026-07-04
8025,207,2,5,2026-02-24
8026,310,16,7,2026-03-22
8027,661,6,10,2026-01-28
8028,876,37,6,2026-03-12
8029,113,30,2,2025-11-08
8030,356,11,4,2025-12-06
8031,893,47,10,2026-02-23
8032,921,6,1,2025-09-30
8033,798,10,10,2025-12-14
8034,172,50,10,2026-02-02
8035,768,23,1,2026-01-29
8036,95,20,4,2026-01-17
8037,490,18,9,2026-08-03
8038,198,4,10,2026-06-13
8039,844,13,1,2025-12-29
8040,591,27,8,2025-08-21
8041,85,14,10,2026-06-14
8042,512,6,10,2026-07-11
8043,991,8,3,2025-12-25
8044,408,4,3,2026-05-10
8045,750,10,2,2025-08-21
8046,213,11,2,2025-08-22
8047,888,44,8,2025-09-07
8048,420,30,3,2026-04-29
8049,55,8,10,2026-07-20
8050,790,48,2,2025-09-26
8051,119,8,7,2026-01-20
8052,413,7,3,2026-07-04
8053,936,12,1,2026-05-24
8054,124,40,1,2025-12-10
8055,458,9,6,2026-03-01
8056,678,48,9,2025-10-19
8057,779,29,4,2025-09-06
8058,203,40,4,2026-06-09
8059,38,19,10,2026-03-16
8060,198,28,7,2026-07-25
8061,346,14,9,2025-12-19
8062,14,43,3,2026-01-04
8063,467,42,5,2026-06-01
8064,796,34,2,2026-02-23
8065,154,49,5,2026-01-20
8066,181,7,2,2026-04-06
8067,292,2,9,2026-06-15
8068,700,26,9,2025-12-02
8069,144,22,1,2026-01-15
8070,591,43,6,2025-09-01
8071,138,10,10,2026-04-07
8072,294,25,3,2026-05-22
8073,18,38,4,2025-08-13
8074,718,24,6,2026-03-20
8075,739,25,2,2025-11-15
8076,830,48,1,2026-03-17
8077,825,14,10,2026-04-02
8078,611,23,3,2026-02-19
8079,798,45,10,2026-01-22
8080,509,2,2,2026-06-13
8081,235,30,2,2026-02-07
8082,146,18,4,2026-04-03
8083,435,23,9,2026-08-10
8084,335,35,6,2026-03-29
8085,397,20,3,2026-04-04
8086,218,2,5,2026-05-22
8087,965,5,3,2026-03-15
8088,27,10,8,2025-08-18
8089,953,4,7,2025-09-18
8090,127,24,10,2026-06-29
8091,166,31,4,2025-12-14
8092,571,32,5,2025-08-16
8093,62,11,10,2026-04-04
8094,635,4,8,2026-01-02
8095,737,47,2,2026-03-28
8096,442,28,10,2026-02-08
8097,23,27,4,2025-10-13
8098,134,9,5,2026-05-15
8099,544,42,2,2025-08-20
8100,351,21,5,2026-04-11
8101,976,11,1,2026-03-19
8102,228,45,5,2025-10-05
8103,34,16,1,2025-10-17
8104,128,2,10,2025-11-03
8105,372,26,8,2025-10-20
8106,578,50,8,2026-03-21
8107,378,28,5,2026-06-08
8108,638,5,6,2026-04-01
8109,454,38,6,2025-08-17
8110,381,19,7,2025-10-12
8111,864,12,4,2025-08-27
8112,258,31,2,2026-05-25
8113,141,17,8,2026-02-10
8114,445,1,2,2025-10-22
8115,46,36,1,2026-07-22
8116,788,8,9,2026-06-05
8117,126,3,4,2026-05-26
8118,28,48,7,2026-07-09
8119,568,15,2,2026-04-07
8120,461,26,5,2026-01-13
8121,782,6,8,2025-11-14
8122,166,28,9,2026-06-02
8123,44,35,1,2026-01-24
8124,530,7,6,2025-11-07
8125,459,7,3,2026-07-23
8126,607,2,2,2026-05-07
8127,998,22,1,2025-11-25
8128,475,6,4,2025-08-21
8129,521,3,7,2026-06-04
8130,464,7,4,2026-02-09
8131,56,30,4,2026-05-25
8132,341,6,1,2025-09-14
8133,833,19,6,2026-04-03
8134,994,34,5,2025-11-21
8135,504,20,4,2026-01-02
8136,821,26,3,2026-04-11
8137,117,46,4,2026-03-18
8138,26,2,10,2026-07-07
8139,446,12,6,2026-04-17
8140,545,34,6,2026-07-10
8141,458,28,7,2025-11-13
8142,611,17,8,2026-05-02
8143,31,14,2,2026-02-26
8144,575,1,6,2026-02-08
8145,204,43,4,2025-10-27
8146,622,26,3,2026-04-05
8147,843,29,5,2025-11-12
8148,859,28,7,2025-12-26
8149,448,10,2,2025-11-13
8150,362,38,2,2026-05-04
8151,538,16,3,2025-11-22
8152,717,31,1,2026-04-08
8153,33,4,5,2026-07-06
8154,413,27,7,2026-08-03
8155,103,20,6,2026-04-11
8156,642,38,1,2026-01-12
8157,774,5,2,2026-07-17
8158,52,29,10,2026-02-16
8159,498,43,8,2026-04-12
8160,128,17,1,2026-06-27
8161,21,48,5,2026-02-13
8162,600,16,9,2026-05-26
8163,787,36,2,2026-03-05
8164,841,46,10,2026-06-21
8165,776,45,5,2026-04-11
8166,588,1,6,2026-07-17
8167,256,43,2,2026-04-08
8168,325,12,1,2026-07-23
8169,262,40,10,2026-03-30
8170,514,3,10,2026-06-20
8171,305,42,10,2026-06-12
8172,842,32,7,2025-10-29
8173,803,39,9,2026-08-05
8174,505,41,4,2026-06-11
8175,664,5,4,2026-02-17
8176,475,38,8,2025-11-07
8177,702,8,7,2025-08-22
8178,392,39,9,2026-04-11
8179,768,19,2,2026-01-27
8180,421,25,2,2025-12-23
8181,153,14,8,2026-01-31
8182,294,4,8,2026-07-16
8183,492,37,5,2026-07-07
8184,255,15,3,2025-11-26
8185,781,21,7,2025-10-09
8186,188,14,9,2026-07-01
8187,686,38,10,2026-01-08
8188,297,38,10,2026-06-02
8189,934,8,10,2026-03-05
8190,457,1,2,2026-04-09
8191,729,17,3,2026-04-06
8192,905,28,3,2025-11-30
8193,27,14,8,2026-06-26
8194,53,33,8,2026-05-05
8195,840,35,3,2026-08-11
8196,109,6,7,2026-04-21
8197,57,11,1,2026-06-25
8198,646,43,5,2025-08-23
8199,98,35,2,2025-08-20
8200,241,24,10,2026-05-04
8201,586,33,10,2025-12-01
8202,517,50,10,2026-05-31
8203,460,10,2,2025-12-22
8204,86,29,1,2026-05-02
8205,749,35,9,2026-03-18
8206,641,38,5,2026-02-22
8207,951,43,9,2026-01-05
8208,32,5,9,2025-10-11
8209,951,26,5,2026-06-09
8210,312,35,3,2025-08-30
8211,165,49,2,2025-10-23
8212,463,23,9,2025-10-14
8213,526,48,4,2026-08-07
8214,585,29,9,2026-03-20
8215,383,29,1,2025-10-22
8216,553,12,1,2025-08-28
8217,832,2,5,2026-01-30
8218,554,3,7,2025-11-03
8219,486,21,8,2026-05-09
8220,683,6,3,2026-07-09
8221,863,13,7,2026-06-17
8222,577,6,5,2026-03-16
8223,610,26,2,2025-11-18
8224,783,42,2,2026-05-27
8225,957,11,9,2025-12-16
8226,913,32,10,2026-03-30
8227,277,11,10,2026-04-19
8228,687,28,9,2025-11-08
8229,926,33,3,2026-07-16
8230,475,47,7,2025-09-04
8231,593,43,8,2025-10-01
8232,681,41,1,2026-03-04
8233,274,3,10,2025-12-18
8234,364,15,2,2025-12-19
8235,265,6,10,2026-04-16
8236,434,8,6,2026-04-21
8237,438,3,8,2026-04-01
8238,922,36,4,2025-11-29
8239,182,32,5,2025-12-15
8240,691,45,9,2026-04-09
8241,572,15,6,2026-07-29
8242,741,25,6,2025-09-15
8243,110,50,8,2025-10-27
8244,595,43,7,2025-11-03
8245,187,19,1,2025-09-04
8246,907,39,7,2026-07-10
8247,719,41,5,2026-03-18
8248,856,40,7,2026-05-21
8249,393,35,4,2026-04-20
8250,738,17,10,2026-04-19
8251,440,2,5,2026-06-09
8252,464,33,5,2026-05-13
8253,156,5,8,2026-03-27
8254,12,10,9,2026-06-12
8255,347,7,7,2025-12-11
8256,146,11,6,2025-09-09
8257,594,49,4,2026-05-03
8258,846,41,7,2026-07-09
8259,282,35,9,2025-09-21
8260,129,1,9,2025-11-07
8261,991,37,4,2025-12-19
8262,273,35,7,2025-08-22
8263,546,45,9,2026-08-10
8264,234,40,1,2025-10-12
8265,902,28,3,2025-12-21
8266,265,26,8,2026-07-01
8267,155,49,9,2026-06-07
8268,456,39,10,2025-10-05
8269,70,28,1,2026-01-17
8270,639,5,2,2026-04-16
8271,308,5,4,2026-07-09
8272,850,8,10,2026-06-03
8273,918,49,4,2025-12-15
8274,367,43,10,2026-04-22
8275,656,11,4,2026-02-19
8276,732,27,2,2026-02-09
8277,239,14,8,2026-02-21
8278,737,27,1,2026-03-02
8279,350,12,4,2026-04-16
8280,45,17,6,2025-12-17
8281,570,33,2,2025-12-15
8282,411,22,1,2025-09-10
8283,932,11,6,2026-03-31
8284,929,18,5,2026-01-16
8285,508,10,5,2025-08-26
8286,128,40,2,2026-03-20
8287,440,21,1,2026-07-10
8288,894,13,5,2025-09-10
8289,281,2,10,2025-11-04
8290,427,26,2,2025-09-15
8291,482,49,8,2026-02-02
8292,919,48,2,2026-07-08
8293,791,34,3,2025-12-01
8294,717,17,10,2026-06-11
8295,552,37,9,2025-12-04
8296,646,3,9,2026-04-19
8297,555,47,1,2026-04-21
8298,888,26,8,2026-04-24
8299,854,36,3,2026-07-16
8300,100,18,2,2026-01-11
8301,454,18,7,2026-02-01
8302,530,7,4,2026-02-27
8303,860,21,10,2025-09-20
8304,190,26,7,2026-01-25
8305,970,17,9,2025-11-10
8306,433,40,9,2025-11-11
8307,633,16,10,2025-09-15
8308,406,45,10,2026-06-16
8309,563,29,5,2026-06-17
8310,953,33,7,2026-04-13
8311,581,20,2,2026-06-11
8312,336,22,10,2025-12-27
8313,268,21,1,2026-01-13
8314,114,8,10,2026-05-03
8315,139,47,10,2026-06-26
8316,696,12,1,2025-10-12
8317,866,44,8,2026-01-14
8318,370,16,7,2026-07-01
8319,911,45,1,2025-10-14
8320,360,8,2,2026-01-14
8321,486,6,7,2026-02-16
8322,700,47,1,2026-02-20
8323,233,39,9,2026-02-15
8324,771,50,9,2026-05-25
8325,827,26,4,2026-01-20
8326,432,21,4,2025-10-09
8327,421,46,3,2026-03-15
8328,103,33,10,2026-07-19
8329,267,21,6,2026-01-14
8330,614,4,7,2025-11-05
8331,498,1,1,2026-03-20
8332,26,39,10,2026-01-16
8333,309,9,5,2025-08-19
8334,544,38,5,2026-06-16
8335,184,4,5,2026-07-15
8336,943,25,7,2026-03-18
8337,699,18,9,2026-07-25
8338,629,28,7,2026-01-18
8339,510,27,1,2026-02-08
8340,335,28,5,2025-09-02
8341,166,1,5,2025-12-12
8342,323,28,6,2026-04-29
8343,502,49,8,2026-05-02
8344,349,35,1,2026-06-08
8345,585,29,5,2026-02-25
8346,787,21,4,2026-07-13
8347,197,33,10,2025-09-26
8348,30,28,3,2026-04-16
8349,249,24,5,2026-05-03
8350,819,26,7,2026-01-20
8351,803,9,3,2026-04-16
8352,789,27,6,2025-09-17
8353,718,19,1,2025-10-14
8354,112,26,6,2026-05-17
8355,619,39,6,2025-11-22
8356,235,4,1,2025-11-03
8357,712,44,7,2026-05-22
8358,165,12,2,2026-07-14
8359,180,10,5,2026-02-22
8360,186,49,8,2025-08-26
8361,439,31,8,2026-02-11
8362,319,26,3,2026-06-19
8363,783,21,10,2025-09-14
8364,69,25,1,2025-11-26
8365,107,6,3,2025-10-06
8366,288,46,2,2025-10-04
8367,95,24,9,2026-03-22
8368,835,17,9,2025-11-08
8369,817,34,7,2025-11-28
8370,62,1,9,2025-08-28
8371,16,7,8,2026-04-17
8372,603,34,7,2026-03-02
8373,493,46,8,2026-05-26
8374,573,9,4,2025-11-06
8375,896,6,3,2025-11-10
8376,592,39,6,2025-09-29
8377,455,1,5,2025-12-22
8378,457,9,7,2025-12-25
8379,812,17,3,2025-12-28
8380,654,28,2,2025-10-18
8381,151,47,2,2026-03-23
8382,942,11,1,2025-09-21
8383,209,34,5,2025-12-11
8384,235,48,8,2026-03-16
8385,351,15,7,2026-05-12
8386,355,45,10,2026-03-30
8387,748,25,9,2025-10-22
8388,50,30,9,2025-09-12
8389,359,41,3,2026-06-19
8390,378,17,9,2025-10-25
8391,180,20,3,2025-11-29
8392,127,43,9,2026-01-18
8393,712,49,4,2026-03-25
8394,516,21,5,2025-11-02
8395,371,49,5,2026-05-30
8396,49,3,7,2026-07-02
8397,261,20,6,2026-04-19
8398,293,42,8,2026-06-21
8399,347,48,3,2026-04-12
8400,891,13,2,2026-03-14
8401,115,9,4,2026-02-05
8402,158,46,8,2026-04-17
8403,293,50,9,2025-09-20
8404,630,49,8,2025-08-17
8405,699,40,2,2025-10-04
8406,462,29,7,2026-03-13
8407,783,14,4,2026-07-25
8408,681,19,3,2026-07-20
8409,502,11,1,2026-03-21
8410,197,36,9,2026-01-01
8411,389,44,3,2026-05-25
8412,840,5,8,2025-12-14
8413,363,46,1,2025-09-04
8414,671,35,1,2026-01-24
8415,821,5,10,2026-06-21
8416,803,25,4,2026-02-14
8417,847,3,5,2026-06-16
8418,337,46,4,2025-10-02
8419,34,25,10,2026-03-24
8420,812,15,6,2026-05-11
8421,737,35,9,2026-05-06
8422,850,10,5,2026-02-07
8423,640,15,6,2026-06-08
8424,869,15,5,2025-10-07
8425,13,3,2,2025-09-16
8426,528,5,7,2026-03-01
8427,452,31,9,2026-01-04
8428,294,33,2,2026-07-07
8429,863,28,6,2026-05-26
8430,177,18,5,2026-01-21
8431,261,43,6,2026-04-17
8432,268,17,7,2026-01-18
8433,55,35,4,2026-02-05
8434,840,35,6,2026-05-21
8435,705,5,8,2025-12-21
8436,618,40,4,2026-03-06
8437,462,46,9,2026-04-18
8438,110,1,6,2026-02-06
8439,247,42,10,2026-01-20
8440,127,10,9,2025-11-26
8441,468,33,9,2026-06-19
8442,677,17,9,2026-05-10
8443,753,25,10,2026-06-15
8444,582,38,7,2025-09-10
8445,601,34,9,2026-06-24
8446,796,10,10,2025-09-01
8447,63,20,6,2025-11-20
8448,493,38,3,2025-08-30
8449,858,31,2,2026-06-04
8450,281,29,3,2025-10-15
8451,260,25,4,2025-09-28
8452,38,6,10,2026-04-05
8453,554,48,7,2026-05-10
8454,728,17,3,2026-02-18
8455,275,9,4,2026-03-05
8456,852,36,4,2026-03-03
8457,607,29,3,2025-08-24
8458,534,16,4,2025-10-28
8459,582,7,3,2026-07-22
8460,1000,8,9,2026-04-02
8461,512,2,7,2026-06-30
8462,943,11,10,2025-10-13
8463,216,12,9,2025-12-05
8464,888,33,1,2026-01-05
8465,729,37,9,2026-05-17
8466,947,14,3,2025-08-29
8467,150,8,1,2026-04-06
8468,836,8,1,2025-08-29
8469,190,15,3,2025-08-15
8470,911,1,1,2026-05-24
8471,65,45,9,2026-05-27
8472,396,30,7,2025-11-19
8473,389,8,1,2026-04-19
8474,932,2,9,2026-01-27
8475,862,41,10,2025-12-17
8476,688,36,8,2026-03-28
8477,733,25,2,2026-02-24
8478,12,36,2,2026-05-03
8479,838,19,4,2025-11-07
8480,382,25,2,2026-01-14
8481,296,4,4,2026-02-12
8482,920,36,5,2025-08-28
8483,951,21,4,2026-07-03
8484,657,6,10,2026-06-11
8485,523,49,1,2026-04-12
8486,806,31,5,2026-01-22
8487,432,49,9,2025-09-07
8488,657,9,4,2026-06-26
8489,323,20,7,2025-12-04
8490,888,38,6,2025-11-09
8491,853,44,2,2025-11-22
8492,36,1,4,2025-09-02
8493,751,50,1,2026-02-27
8494,469,49,7,2025-10-09
8495,938,12,1,2025-08-13
8496,379,18,6,2025-11-06
8497,976,48,10,2026-04-09
8498,389,29,2,2025-10-12
8499,340,2,1,2026-05-30
8500,447,28,7,2025-10-14
8501,433,18,2,2026-05-21
8502,76,1,7,2026-05-09
8503,939,24,5,2026-04-19
8504,889,6,2,2025-09-09
8505,721,15,5,2026-05-14
8506,2,29,9,2025-12-31
8507,332,7,7,2025-09-25
8508,629,38,5,2026-05-24
8509,791,40,8,2026-01-09
8510,43,34,10,2026-01-11
8511,16,24,9,2025-08-15
8512,779,13,7,2026-02-24
8513,430,36,4,2026-04-16
8514,302,36,3,2026-04-17
8515,387,35,10,2026-04-06
8516,579,40,7,2026-04-25
8517,164,25,10,2026-08-09
8518,471,1,9,2026-05-09
8519,240,35,7,2026-03-19
8520,572,36,9,2026-01-29
8521,920,41,10,2026-02-14
8522,122,31,9,2026-04-27
8523,699,43,8,2026-04-06
8524,801,40,2,2026-01-15
8525,373,2,6,2025-10-18
8526,823,38,7,2025-08-27
8527,185,24,8,2025-12-19
8528,865,5,10,2025-09-10
8529,466,25,1,2026-04-24
8530,710,39,4,2025-09-17
8531,130,2,2,2025-08-30
8532,136,28,6,2026-02-01
8533,466,41,9,2025-08-15
8534,592,36,3,2025-09-22
8535,390,1,5,2025-11-08
8536,81,36,1,2026-03-05
8537,780,37,6,2026-06-26
8538,957,9,2,2025-08-22
8539,803,30,6,2026-04-08
8540,344,33,6,2026-02-23
8541,995,8,8,2026-03-22
8542,499,30,5,2025-09-19
8543,724,6,3,2025-10-30
8544,500,19,7,2025-08-14
8545,617,12,2,2025-12-25
8546,99,35,9,2026-05-18
8547,149,18,2,2026-06-30
8548,624,46,10,2026-03-13
8549,413,9,7,2025-09-10
8550,273,12,3,2025-11-16
8551,145,39,8,2026-04-04
8552,343,33,10,2025-12-22
8553,77,29,1,2026-07-20
8554,831,46,5,2026-01-12
8555,739,47,6,2026-01-31
8556,273,9,2,2026-03-25
8557,844,36,6,2025-12-15
8558,698,19,6,2026-01-01
8559,498,3,6,2025-09-23
8560,446,50,9,2025-10-19
8561,130,1,10,2026-01-15
8562,145,9,6,2025-09-09
8563,509,1,10,2026-01-19
8564,19,47,1,2026-05-07
8565,65,41,7,2026-06-04
